fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,margen_pct,precio_min_viable,descuento_pct,promocion_activa,ingreso_estimado,margen_estimado_eur,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,var_precio_comp_min_7d,alerta_bajada_competidor,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg,diferencia_comp_max,volatilidad_comp,dia_semana,es_fin_semana,mes,trimestre,semana_anio,es_festivo,es_blackfriday,es_navidad,es_semana_santa,es_verano,es_primavera,stock_disponible,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d
2024-06-05,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,32.54,14.0,18.54,0.5698,17.5,0.068,1,227.78,129.78,32.81,31.82,33.75,31.82,32.79,33.75,0.0295,0,0.9924,0.72,-0.25,1.93,0.0589,2,0,6,2,23,0,0,0,0,1,0,0,8.0,3.0,5.0,6.43,4.57
2024-06-06,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,32.54,14.0,18.54,0.5698,17.5,0.068,1,130.16,74.16,33.5,32.05,33.45,32.05,33.0,33.5,0.0113,0,0.9861,0.49,-0.46,1.45,0.0439,3,0,6,2,23,0,0,0,0,1,0,0,7.0,7.0,6.0,7.0,4.63
2024-06-07,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,9,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,310.59,184.59,29.61,33.07,34.35,29.61,32.34,34.35,-0.0608,1,1.0671,4.9,2.17,4.74,0.1466,4,0,6,2,23,0,0,0,0,1,0,0,4.0,5.0,1.0,6.57,4.57
2024-06-08,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,276.08,164.08,34.11,33.57,33.67,33.57,33.78,34.11,0.0321,0,1.0216,0.94,0.73,0.54,0.016,5,1,6,2,23,0,0,0,0,1,0,0,9.0,11.0,1.0,7.14,4.83
2024-06-09,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,10,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,345.1,205.1,28.91,35.84,36.59,28.91,33.78,36.59,-0.1005,1,1.0216,5.6,0.73,7.68,0.2274,6,1,6,2,23,0,0,0,0,1,0,12,8.0,8.0,5.0,6.71,5.07
2024-06-10,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,172.55,102.55,28.63,31.35,36.39,28.63,32.12,36.39,-0.2432,1,1.0744,5.88,2.39,7.76,0.2416,0,0,6,2,24,0,0,0,0,1,0,7,10.0,3.0,7.0,7.0,5.23
2024-06-11,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,33.83,31.94,36.21,31.94,33.99,36.21,0.0327,0,1.0153,2.57,0.52,4.27,0.1256,1,0,6,2,24,0,0,0,0,1,0,3,5.0,8.0,3.0,7.29,5.17
2024-06-12,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,3,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,103.53,61.53,30.95,32.6,35.53,30.95,33.03,35.53,-0.1664,1,1.0448,3.56,1.48,4.58,0.1387,2,0,6,2,24,0,0,0,0,1,0,0,4.0,7.0,2.0,6.71,5.2
2024-06-13,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,172.55,102.55,31.13,32.46,37.33,31.13,33.64,37.33,-0.1645,1,1.0259,3.38,0.87,6.2,0.1843,3,0,6,2,24,0,0,0,0,1,0,0,3.0,4.0,2.0,6.14,5.23
2024-06-14,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,207.06,123.06,33.09,34.64,34.35,33.09,34.03,34.64,0.0308,0,1.0141,1.42,0.48,1.55,0.0455,4,0,6,2,24,0,0,0,0,1,0,0,5.0,9.0,5.0,6.29,5.33
2024-06-15,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,11,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,379.61,225.61,29.04,36.73,34.14,29.04,33.3,36.73,-0.1602,1,1.0363,5.47,1.21,7.69,0.2309,5,1,6,2,24,0,0,0,0,1,0,0,6.0,8.0,2.0,5.86,5.37
2024-06-16,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,241.57,143.57,30.51,32.66,37.4,30.51,33.52,37.4,-0.1469,1,1.0295,4.0,0.99,6.89,0.2055,6,1,6,2,24,0,0,0,0,1,0,0,11.0,10.0,0.0,6.29,5.67
2024-06-17,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,31.38,36.2,36.98,31.38,34.85,36.98,0.0165,0,0.9902,3.13,-0.34,5.6,0.1607,0,0,6,2,25,0,0,0,0,1,0,0,7.0,5.0,5.0,5.86,5.9
2024-06-18,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,172.55,102.55,33.16,35.65,37.0,33.16,35.27,37.0,-0.0277,0,0.9785,1.35,-0.76,3.84,0.1089,1,0,6,2,25,0,0,0,0,1,0,0,4.0,4.0,6.0,5.71,5.87
2024-06-19,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,207.06,123.06,31.45,36.18,32.75,31.45,33.46,36.18,-0.053,1,1.0314,3.06,1.05,4.73,0.1414,2,0,6,2,25,0,0,0,0,1,0,0,5.0,3.0,8.0,5.86,5.83
2024-06-20,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,276.08,164.08,30.51,34.85,35.92,30.51,33.76,35.92,-0.1194,1,1.0222,4.0,0.75,5.41,0.1602,3,0,6,2,25,0,0,0,0,1,0,0,6.0,5.0,3.0,6.29,5.77
2024-06-21,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,32.84,32.38,33.36,32.38,32.86,33.36,-0.0514,1,1.0502,2.13,1.65,0.98,0.0298,4,0,6,2,25,0,0,0,0,1,0,0,8.0,6.0,5.0,6.71,5.93
2024-06-22,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,10,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,345.1,205.1,34.19,30.73,31.58,30.73,32.17,34.19,-0.1614,1,1.0727,3.78,2.34,3.46,0.1076,5,1,6,2,25,0,0,0,0,1,0,0,4.0,11.0,4.0,6.43,5.9
2024-06-23,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,172.55,102.55,31.43,36.53,36.53,31.43,34.83,36.53,-0.0355,0,0.9908,3.08,-0.32,5.1,0.1464,6,1,6,2,25,0,0,0,0,1,0,0,10.0,7.0,5.0,6.29,6.1
2024-06-24,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,2,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,69.02,41.02,29.56,35.28,32.56,29.56,32.47,35.28,-0.1396,1,1.0628,4.95,2.04,5.72,0.1762,0,0,6,2,26,0,0,0,0,1,0,0,5.0,4.0,2.0,6.0,6.1
2024-06-25,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,31.21,30.87,37.12,30.87,33.07,37.12,-0.0994,1,1.0435,3.64,1.44,6.25,0.189,1,0,6,2,26,0,0,0,0,1,0,0,2.0,5.0,7.0,5.71,6.1
2024-06-26,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,207.06,123.06,34.06,30.82,37.36,30.82,34.08,37.36,-0.0718,1,1.0126,3.69,0.43,6.54,0.1919,2,0,6,2,26,0,0,0,0,1,0,0,4.0,6.0,3.0,5.57,6.0
2024-06-27,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,276.08,164.08,33.97,34.72,36.73,33.97,35.14,36.73,-0.0039,0,0.9821,0.54,-0.63,2.76,0.0785,3,0,6,2,26,0,0,0,0,1,0,0,6.0,8.0,5.0,5.57,6.1
2024-06-28,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,207.06,123.06,28.84,31.97,32.58,28.84,31.13,32.58,-0.1063,1,1.1086,5.67,3.38,3.74,0.1201,4,0,6,2,26,0,0,0,0,1,0,0,8.0,4.0,3.0,5.57,6.2
2024-06-29,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,3,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,103.53,61.53,32.38,34.09,34.2,32.38,33.56,34.2,-0.0646,1,1.0283,2.13,0.95,1.82,0.0542,5,1,6,2,26,0,0,0,0,1,0,0,6.0,10.0,7.0,5.86,6.3
2024-06-30,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,13,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,448.63,266.63,28.85,34.4,33.13,28.85,32.13,34.4,-0.0577,1,1.0741,5.66,2.38,5.55,0.1727,6,1,6,2,26,0,0,0,0,1,0,8,3.0,5.0,5.0,4.86,6.17
2024-07-01,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,172.55,102.55,31.98,34.54,34.93,31.98,33.82,34.93,-0.1282,1,1.0204,2.53,0.69,2.95,0.0872,0,0,7,3,27,0,0,0,0,1,0,3,13.0,2.0,11.0,6.0,6.43
2024-07-02,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,10,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,345.1,205.1,29.57,33.75,35.82,29.57,33.05,35.82,-0.0836,1,1.0442,4.94,1.46,6.25,0.1891,1,0,7,3,27,0,0,0,0,1,0,0,5.0,4.0,8.0,6.43,6.23
2024-07-03,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,207.06,123.06,29.21,36.41,37.68,29.21,34.43,37.68,-0.0815,1,1.0023,5.3,0.08,8.47,0.246,2,0,7,3,27,0,0,0,0,1,0,0,10.0,6.0,3.0,7.29,6.3
2024-07-04,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,32.94,35.19,35.4,32.94,34.51,35.4,-0.0055,0,1.0,1.57,0.0,2.46,0.0713,3,0,7,3,27,0,0,0,0,1,0,0,6.0,8.0,8.0,7.29,6.4
2024-07-05,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,31.06,34.37,34.69,31.06,33.37,34.69,-0.0507,1,1.0342,3.45,1.14,3.63,0.1088,4,0,7,3,27,0,0,0,0,1,0,0,4.0,6.0,7.0,6.71,6.27
2024-07-06,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,138.04,82.04,31.7,31.37,31.55,31.37,31.54,31.7,-0.0123,0,1.0942,3.14,2.97,0.33,0.0105,5,1,7,3,27,0,0,0,0,1,0,0,4.0,3.0,4.0,6.43,6.17
2024-07-07,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,9,34.9,34.51,14.0,20.51,0.5943,17.5,0.011,0,310.59,184.59,33.56,31.13,37.4,31.13,34.03,37.4,-0.0408,0,1.0141,3.38,0.48,6.27,0.1842,6,1,7,3,27,0,0,0,0,1,0,0,4.0,13.0,9.0,6.57,6.17
2024-07-08,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,32.68,14.0,18.68,0.5716,17.5,0.064,1,130.72,74.72,32.62,35.5,33.06,32.62,33.73,35.5,0.0577,0,0.9689,0.06,-1.05,2.88,0.0854,0,0,7,3,28,0,0,0,0,1,0,0,9.0,5.0,8.0,6.0,6.17
2024-07-09,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,2,34.9,32.68,14.0,18.68,0.5716,17.5,0.064,1,65.36,37.36,29.31,36.46,32.29,29.31,32.69,36.46,-0.1388,1,0.9997,3.37,-0.01,7.15,0.2187,1,0,7,3,28,0,0,0,0,1,0,0,4.0,10.0,10.0,5.86,6.03
2024-07-10,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,3,34.9,32.68,14.0,18.68,0.5716,17.5,0.064,1,98.04,56.04,30.83,31.9,34.94,30.83,32.56,34.94,-0.1242,1,1.0037,1.85,0.12,4.11,0.1262,2,0,7,3,28,0,0,0,0,1,0,0,2.0,6.0,5.0,4.71,5.77
2024-07-11,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,32.68,14.0,18.68,0.5716,17.5,0.064,1,228.76,130.76,31.25,31.3,31.7,31.25,31.42,31.7,-0.005,0,1.0401,1.43,1.26,0.45,0.0143,3,0,7,3,28,0,0,0,0,1,0,0,3.0,4.0,4.0,4.29,5.7
2024-07-12,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,32.68,14.0,18.68,0.5716,17.5,0.064,1,261.44,149.44,31.79,34.22,36.75,31.79,34.25,36.75,-0.1528,1,0.9542,0.89,-1.57,4.96,0.1448,4,0,7,3,28,0,0,0,0,1,0,0,7.0,4.0,3.0,4.71,5.8
2024-07-13,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,2,34.9,32.68,14.0,18.68,0.5716,17.5,0.064,1,65.36,37.36,31.46,34.2,36.59,31.46,34.08,36.59,-0.0664,1,0.9589,1.22,-1.4,5.13,0.1505,5,1,7,3,28,0,0,0,0,1,0,0,8.0,4.0,5.0,5.29,5.97
2024-07-14,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,292.48,180.48,31.2,32.68,35.59,31.2,33.16,35.59,-0.0533,1,1.1025,5.36,3.4,4.39,0.1324,6,1,7,3,28,0,0,0,0,1,0,0,2.0,9.0,6.0,5.0,5.87
2024-07-15,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,30.13,31.0,34.13,30.13,31.75,34.13,-0.1872,1,1.1515,6.43,4.81,4.0,0.126,0,0,7,3,29,0,0,0,0,1,0,0,8.0,4.0,11.0,4.86,5.93
2024-07-16,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,29.45,35.12,35.97,29.45,33.51,35.97,-0.1676,1,1.091,7.11,3.05,6.52,0.1946,1,0,7,3,29,0,0,0,0,1,0,0,7.0,2.0,7.0,5.29,5.8
2024-07-17,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,219.36,135.36,29.8,32.38,32.01,29.8,31.4,32.38,-0.0999,1,1.1643,6.76,5.16,2.58,0.0822,2,0,7,3,29,0,0,0,0,1,0,0,7.0,3.0,4.0,6.0,5.8
2024-07-18,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,32.74,36.74,36.83,32.74,35.44,36.83,0.0296,0,1.0316,3.82,1.12,4.09,0.1154,3,0,7,3,29,0,0,0,0,1,0,0,6.0,7.0,5.0,6.43,5.87
2024-07-19,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,219.36,135.36,33.39,35.56,31.82,31.82,33.59,35.56,-0.0867,1,1.0884,4.74,2.97,3.74,0.1113,4,0,7,3,29,0,0,0,0,1,0,0,7.0,8.0,6.0,6.43,5.93
2024-07-20,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,31.69,30.72,33.44,30.72,31.95,33.44,-0.0372,0,1.1443,5.84,4.61,2.72,0.0851,5,1,7,3,29,0,0,0,0,1,0,0,6.0,2.0,8.0,6.14,5.93
2024-07-21,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,32.16,34.11,37.24,32.16,34.5,37.24,-0.13,1,1.0597,4.4,2.06,5.08,0.1472,6,1,7,3,29,0,0,0,0,1,0,0,7.0,8.0,4.0,6.86,5.9
2024-07-22,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,182.8,112.8,29.72,33.73,36.99,29.72,33.48,36.99,-0.13,1,1.092,6.84,3.08,7.27,0.2171,0,0,7,3,30,0,0,0,0,1,0,0,7.0,7.0,10.0,6.71,6.0
2024-07-23,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,146.24,90.24,31.37,32.57,33.46,31.37,32.47,33.46,-0.1689,1,1.126,5.19,4.09,2.09,0.0644,1,0,7,3,30,0,0,0,0,1,0,0,5.0,7.0,5.0,6.43,5.83
2024-07-24,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,30.61,35.94,31.69,30.61,32.75,35.94,-0.0583,1,1.1163,5.95,3.81,5.33,0.1627,2,0,7,3,30,0,0,0,0,1,0,0,4.0,6.0,2.0,6.0,5.8
2024-07-25,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,33.46,34.76,31.54,31.54,33.25,34.76,-0.1202,1,1.0995,5.02,3.31,3.22,0.0968,3,0,7,3,30,0,0,0,0,1,0,0,7.0,7.0,4.0,6.14,5.97
2024-07-26,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,219.36,135.36,30.4,34.61,32.44,30.4,32.48,34.61,-0.1572,1,1.1256,6.16,4.08,4.21,0.1296,4,0,7,3,30,0,0,0,0,1,0,0,7.0,6.0,6.0,6.14,6.07
2024-07-27,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,182.8,112.8,31.79,36.36,37.5,31.79,35.22,37.5,-0.0819,1,1.038,4.77,1.34,5.71,0.1621,5,1,7,3,30,0,0,0,0,1,0,0,6.0,7.0,8.0,6.14,6.07
2024-07-28,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,182.8,112.8,32.01,31.88,35.35,31.88,33.08,35.35,0.0026,0,1.1052,4.68,3.48,3.47,0.1049,6,1,7,3,30,0,0,0,0,1,0,0,5.0,7.0,6.0,5.86,5.97
2024-07-29,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,3,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,109.68,67.68,29.6,34.16,34.43,29.6,32.73,34.43,-0.0455,0,1.117,6.96,3.83,4.83,0.1476,0,0,7,3,31,0,0,0,0,1,0,18,5.0,5.0,3.0,5.57,5.93
2024-07-30,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,292.48,180.48,33.31,31.48,32.76,31.48,32.52,33.31,0.0168,0,1.1242,5.08,4.04,1.83,0.0563,1,0,7,3,31,0,0,0,0,1,0,10,3.0,4.0,13.0,5.29,5.93
2024-07-31,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,255.92,157.92,33.29,35.05,36.87,33.29,35.07,36.87,-0.0739,1,1.0425,3.27,1.49,3.58,0.1021,2,0,7,3,31,0,0,0,0,1,0,3,8.0,7.0,5.0,5.86,5.77
2024-08-01,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,182.8,112.8,31.53,33.17,37.44,31.53,34.05,37.44,-0.0362,0,1.0737,5.03,2.51,5.91,0.1736,3,0,8,3,31,0,0,0,0,1,0,0,7.0,7.0,10.0,5.86,5.83
2024-08-02,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,9,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,329.04,203.04,33.26,31.9,36.34,31.9,33.83,36.34,-0.0705,1,1.0807,4.66,2.73,4.44,0.1312,4,0,8,3,31,0,0,0,0,1,0,0,5.0,6.0,6.0,5.57,5.67
2024-08-03,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,146.24,90.24,34.15,32.47,37.54,32.47,34.72,37.54,0.0185,0,1.053,4.09,1.84,5.07,0.146,5,1,8,3,31,0,0,0,0,1,0,0,9.0,5.0,4.0,6.0,5.77
2024-08-04,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,9,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,329.04,203.04,30.48,33.67,31.58,30.48,31.91,33.67,-0.0231,0,1.1457,6.08,4.65,3.19,0.1,6,1,8,3,31,0,0,0,0,1,0,0,4.0,5.0,4.0,5.86,5.77
2024-08-05,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,3,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,109.68,67.68,32.06,31.3,36.32,31.3,33.23,36.32,-0.1656,1,1.1002,5.26,3.33,5.02,0.1511,0,0,8,3,32,0,0,0,0,1,0,0,9.0,3.0,4.0,6.43,5.93
2024-08-06,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.56,14.0,22.56,0.6171,17.5,0.0,0,182.8,112.8,31.11,35.19,33.77,31.11,33.36,35.19,-0.1734,1,1.0959,5.45,3.2,4.08,0.1223,1,0,8,3,32,0,0,0,0,1,0,0,3.0,8.0,9.0,6.43,5.9
2024-08-07,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,181.75,111.75,29.29,36.55,34.88,29.29,33.57,36.55,-0.1019,1,1.0828,7.06,2.78,7.26,0.2163,2,0,8,3,32,0,0,0,0,1,0,0,5.0,7.0,4.0,6.0,5.77
2024-08-08,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,218.1,134.1,33.8,32.33,33.11,32.33,33.08,33.8,-0.0301,0,1.0989,4.02,3.27,1.47,0.0444,3,0,8,3,32,0,0,0,0,1,0,16,5.0,5.0,2.0,5.71,5.8
2024-08-09,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,254.45,156.45,33.73,33.25,33.88,33.25,33.62,33.88,0.019,0,1.0812,3.1,2.73,0.63,0.0187,4,0,8,3,32,0,0,0,0,1,0,9,6.0,9.0,3.0,5.86,5.93
2024-08-10,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,254.45,156.45,33.58,32.09,35.67,32.09,33.78,35.67,-0.0667,1,1.0761,4.26,2.57,3.58,0.106,5,1,8,3,32,0,0,0,0,1,0,2,7.0,4.0,7.0,5.57,6.07
2024-08-11,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,290.8,178.8,32.86,31.28,34.64,31.28,32.93,34.64,0.0052,0,1.1039,5.07,3.42,3.36,0.102,6,1,8,3,32,0,0,0,0,1,0,0,7.0,9.0,8.0,6.0,6.07
2024-08-12,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,8,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,290.8,178.8,28.78,36.58,34.72,28.78,33.36,36.58,-0.1491,1,1.0896,7.57,2.99,7.8,0.2338,0,0,8,3,33,0,0,0,0,1,0,0,8.0,3.0,2.0,5.86,6.07
2024-08-13,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,5,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,181.75,111.75,29.76,35.53,33.27,29.76,32.85,35.53,-0.0297,0,1.1065,6.59,3.5,5.77,0.1756,1,0,8,3,33,0,0,0,0,1,0,0,8.0,5.0,8.0,6.57,6.27
2024-08-14,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,1,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,36.35,22.35,29.94,32.19,34.06,29.94,32.06,34.06,-0.1807,1,1.1338,6.41,4.29,4.12,0.1285,2,0,8,3,33,0,0,0,0,1,0,0,5.0,5.0,7.0,6.57,6.17
2024-08-15,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,4,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,145.4,89.4,33.86,31.88,32.66,31.88,32.8,33.86,-0.0533,1,1.1082,4.47,3.55,1.98,0.0604,3,0,8,3,33,1,0,0,0,1,0,0,1.0,6.0,7.0,6.0,5.97
2024-08-16,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,1,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,36.35,22.35,30.73,35.01,32.84,30.73,32.86,35.01,-0.0772,1,1.1062,5.62,3.49,4.28,0.1302,4,0,8,3,33,0,0,0,0,1,0,0,4.0,7.0,6.0,5.71,5.87
2024-08-17,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,6,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,218.1,134.1,28.72,30.92,34.44,28.72,31.36,34.44,-0.1074,1,1.1591,7.63,4.99,5.72,0.1824,5,1,8,3,33,0,0,0,0,1,0,0,1.0,7.0,7.0,4.86,5.7
2024-08-18,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,7,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,254.45,156.45,29.29,31.61,35.56,29.29,32.15,35.56,-0.1548,1,1.1306,7.06,4.2,6.27,0.195,6,1,8,3,33,0,0,0,0,1,0,0,6.0,8.0,6.0,4.71,5.67
2024-08-19,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,10,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,363.5,223.5,32.21,33.98,35.69,32.21,33.96,35.69,-0.0413,0,1.0704,4.14,2.39,3.48,0.1025,0,0,8,3,34,0,0,0,0,1,0,0,7.0,8.0,7.0,4.57,5.7
2024-08-20,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,0,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,0.0,0.0,31.74,34.42,37.52,31.74,34.56,37.52,-0.0374,0,1.0518,4.61,1.79,5.78,0.1672,1,0,8,3,34,0,0,0,0,1,0,0,10.0,5.0,7.0,4.86,5.8
2024-08-21,SKU-002,Mochila hidratación 10L,Mochilas,Amazon,3,34.9,36.35,14.0,22.35,0.6149,17.5,0.0,0,109.05,67.05,32.02,35.03,34.37,32.02,33.81,35.03,-0.1254,1,1.0751,4.33,2.54,3.01,0.089,2,0,8,3,34,0,0,0,0,1,0,0,0.0,1.0,5.0,4.14,5.57
